step,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
2724,2,7,0,0,1,7,1,1,1
2725,6,9,0,0,1,7,1,1,1
2726,11,8,0,0,0,8,0,0,0
2727,16,7,0,0,1,8,1,1,1
2728,21,4,0,0,1,8,1,1,1
2729,25,6,0,0,1,8,1,1,1
2730,30,8,0,0,1,8,1,1,1
2731,35,6,0,0,1,7,2,1,1
2732,40,6,0,0,0,8,0,0,0
2733,41,11,0,0,0,9,0,0,0
2734,36,9,0,0,1,9,1,1,1
2735,38,14,0,0,1,9,1,1,1
2736,33,11,0,0,1,8,2,1,1
2737,36,15,5,0,3,8,1,3,1
2738,38,11,5,0,0,9,0,0,0
2739,33,9,0,0,1,9,1,1,1
2740,29,7,0,0,1,9,1,1,1
2741,28,12,0,0,1,8,2,1,1
2742,23,11,0,0,0,9,0,0,0
2743,18,10,0,0,1,9,1,1,1
2744,18,5,0,0,1,9,1,1,1
2745,13,7,0,0,1,9,1,1,1
2746,18,5,0,0,1,8,2,1,1
2747,13,4,0,0,0,9,0,0,0
2748,10,7,0,0,1,8,2,1,1
2749,15,5,0,0,1,8,1,1,1
2750,12,1,5,0,5,8,1,5,1
2751,7,3,0,0,1,8,1,1,1
2752,7,8,0,0,1,7,2,1,1
2753,4,4,5,0,3,7,1,3,1
2754,6,8,5,0,0,8,0,0,0
2755,1,8,0,0,1,8,1,1,1
2756,6,9,0,0,1,8,1,1,1
2757,6,4,0,0,1,7,2,1,1
2758,4,99,0,0,0,8,0,0,0
2759,4,94,0,0,1,8,1,1,1
2760,1,90,0,0,1,8,1,1,1
2761,2,86,0,0,1,8,1,1,1
2762,99,82,0,0,0,9,0,0,0
2763,2,86,0,0,1,8,2,1,1
2764,6,89,5,0,3,8,1,3,1
2765,10,87,5,0,0,9,0,0,0
2766,6,89,0,0,1,9,1,1,1
2767,3,93,0,0,0,10,0,0,0
2768,7,90,0,0,1,9,2,1,1
2769,12,91,0,0,1,8,2,1,1
2770,7,92,0,0,1,7,2,1,1
2771,12,92,5,0,3,7,1,3,1
2772,15,96,5,0,0,8,0,0,0
2773,14,91,0,0,1,8,1,1,1
2774,11,95,0,0,1,8,1,1,1
2775,14,92,0,0,0,9,0,0,0
2776,19,90,0,0,1,8,2,1,1
2777,22,94,5,0,3,8,1,3,1
2778,18,97,10,0,3,8,1,3,1
2779,14,100,10,0,0,9,0,0,0
2780,11,4,5,0,1,9,1,1,1
2781,6,2,0,0,1,8,2,1,1
2782,5,7,0,0,2,8,1,2,1
2783,0,5,0,0,0,9,0,0,0
2784,2,10,5,0,3,9,1,3,1
2785,0,14,5,0,0,10,0,0,0
2786,100,10,0,0,1,9,2,1,1
2787,95,7,0,0,0,10,0,0,0
2788,92,4,0,0,2,10,1,2,1
2789,92,99,0,0,0,11,0,0,0
2790,90,3,0,0,0,12,0,0,0
2791,93,7,0,0,0,13,0,0,0
2792,89,7,0,0,2,12,2,2,1
2793,84,5,5,0,5,11,2,5,1
2794,89,3,0,0,1,10,2,1,1
2795,85,6,0,0,1,9,2,1,1
2796,88,2,0,0,2,9,1,2,1
2797,90,98,0,0,0,10,0,0,0
2798,95,98,0,0,1,9,2,1,1
2799,91,1,0,0,1,9,1,1,1
2800,89,6,0,0,0,10,0,0,0
2801,85,3,0,0,1,9,2,1,1
2802,87,99,5,0,5,9,1,5,1
2803,90,4,10,0,3,9,1,3,1
2804,93,0,15,0,3,9,1,3,1
2805,89,98,10,0,1,9,1,1,1
2806,85,2,10,0,0,10,0,0,0
2807,82,5,5,0,1,9,2,1,1
2808,87,4,5,0,0,10,0,0,0
2809,83,1,0,0,1,9,2,1,1
2810,85,96,0,0,2,9,1,2,1
2811,86,91,0,0,0,10,0,0,0
2812,91,89,0,0,1,9,2,1,1
2813,91,84,0,0,0,10,0,0,0
2814,96,86,0,0,2,10,1,2,1
2815,94,82,5,0,3,10,1,3,1
2816,89,84,5,0,0,11,0,0,0
2817,84,86,5,0,0,12,0,0,0
2818,82,82,0,0,1,11,2,1,1
2819,77,81,5,5,8,11,1,8,1
2820,79,85,0,0,1,9,3,1,1
2821,83,89,0,0,2,9,1,2,1
2822,84,85,5,0,3,9,1,3,1
2823,86,80,5,0,2,9,1,2,1
2824,91,80,5,0,2,9,1,2,1
2825,88,76,5,0,2,9,1,2,1
2826,93,77,10,0,3,9,1,3,1
2827,98,78,10,0,2,9,1,2,1
2828,100,73,10,0,2,9,1,2,1
2829,97,69,10,0,2,9,1,2,1
2830,1,68,10,0,2,9,1,2,1
2831,99,63,10,0,2,9,1,2,1
2832,2,59,5,0,1,8,2,1,1
2833,98,56,0,0,1,7,2,1,1
2834,93,56,0,0,0,8,0,0,0
2835,97,57,0,0,2,8,1,2,1
2836,98,62,0,0,0,9,0,0,0
2837,3,63,0,0,1,9,1,1,1
2838,8,62,0,0,2,9,1,2,1
2839,7,57,0,0,4,9,1,4,1
2840,11,54,5,0,3,9,1,3,1
2841,6,57,5,0,2,9,1,2,1
2842,11,55,5,0,2,9,1,2,1
2843,10,51,5,0,2,9,1,2,1
2844,5,51,5,0,2,9,1,2,1
2845,1,48,10,0,3,9,1,3,1
2846,96,46,10,0,0,10,0,0,0
2847,93,42,10,0,2,10,1,2,1
2848,98,43,10,0,0,11,0,0,0
2849,95,39,10,0,0,12,0,0,0
2850,97,43,5,5,6,12,1,6,1
2851,0,47,5,5,0,13,0,0,0
2852,96,46,5,5,0,14,0,0,0
2853,92,50,10,0,3,13,2,3,1
2854,91,45,10,0,2,12,2,2,1
2855,95,48,10,0,2,11,2,2,1
2856,97,43,15,0,5,11,1,5,1
2857,99,48,15,0,0,12,0,0,0
2858,94,49,20,0,3,12,1,3,1
2859,92,45,25,0,3,12,1,3,1
2860,90,40,30,0,5,12,1,5,1
2861,90,45,30,0,2,11,2,2,1
2862,87,48,30,0,2,11,1,2,1
2863,91,49,30,0,2,11,1,2,1
2864,93,54,30,0,2,11,1,2,1
2865,96,58,30,0,2,10,2,2,1
2866,97,53,30,0,2,9,2,2,1
2867,92,51,30,0,2,9,1,2,1
2868,97,51,35,0,3,8,2,3,1
2869,1,54,40,0,5,8,1,5,1
2870,3,59,40,0,0,9,0,0,0
2871,100,55,40,0,2,8,2,2,1
2872,96,52,40,0,2,8,1,2,1
2873,98,57,40,0,2,8,1,2,1
2874,3,54,45,0,5,8,1,5,1
2875,99,51,45,0,2,8,1,2,1
2876,98,46,40,0,4,8,1,4,1
2877,97,41,45,0,5,8,1,5,1
2878,1,45,45,0,2,8,1,2,1
2879,98,41,50,0,5,8,1,5,1
2880,95,36,50,0,2,7,2,2,1
2881,97,32,50,0,2,7,1,2,1
2882,1,29,50,0,0,8,0,0,0
2883,3,33,50,0,2,8,1,2,1
2884,3,38,50,0,2,8,1,2,1
2885,1,34,50,0,2,8,1,2,1
2886,6,34,50,0,0,9,0,0,0
2887,2,37,50,0,2,9,1,2,1
2888,7,37,50,0,2,9,1,2,1
2889,11,38,50,0,0,10,0,0,0
2890,7,39,55,0,5,10,1,5,1
2891,4,35,50,0,4,10,1,4,1
2892,3,40,50,0,0,11,0,0,0
2893,99,43,55,0,5,11,1,5,1
2894,1,38,60,0,5,11,1,5,1
2895,5,37,60,0,0,12,0,0,0
2896,8,42,55,0,4,11,2,4,1
2897,7,37,55,0,2,10,2,2,1
2898,2,34,55,0,0,11,0,0,0
2899,0,39,55,0,2,10,1,2,1
2900,5,39,60,5,8,10,1,8,1
2901,10,39,65,5,5,10,1,5,1
2902,6,36,70,5,5,9,2,5,1
2903,4,41,75,5,5,9,1,5,1
2904,8,44,75,5,0,10,0,0,0
2905,4,41,80,5,5,10,1,5,1
2906,3,36,85,5,5,10,1,5,1
2907,7,32,90,5,5,10,1,5,1
2908,8,37,90,5,0,11,0,0,0
2909,6,42,95,5,5,11,1,5,1
2910,11,42,100,5,5,10,2,5,1
2911,13,37,95,10,6,10,1,6,1
2912,10,33,100,10,5,10,1,5,1
2913,5,32,100,10,5,10,1,5,1
2914,9,30,100,10,0,11,0,0,0
2915,4,31,95,10,4,11,1,4,1
2916,6,36,95,5,2,9,3,2,1
2917,5,41,95,0,2,9,1,2,1
2918,1,43,100,0,5,9,1,5,1
2919,96,42,100,0,0,9,0,0,0
2920,0,40,100,0,5,9,1,5,1
2921,5,40,100,0,2,8,2,2,1
2922,9,43,100,0,5,7,2,5,1
2923,14,40,100,0,0,8,0,0,0
2924,18,37,95,5,6,8,1,6,1
2925,22,35,100,5,5,8,1,5,1
2926,25,40,100,5,0,9,0,0,0
2927,23,35,100,5,0,10,0,0,0
2928,21,30,95,10,6,10,1,6,1
2929,26,30,100,10,5,10,1,5,1
2930,30,33,95,10,4,9,2,4,1
2931,30,38,100,10,5,8,2,5,1
2932,31,33,95,15,6,8,1,6,1
2933,36,32,95,15,0,9,0,0,0
2934,37,28,95,15,0,10,0,0,0
2935,42,29,90,20,6,10,1,6,1
2936,38,32,95,20,5,10,1,5,1
2937,39,37,100,20,5,10,1,5,1
2938,40,42,100,20,0,11,0,0,0
2939,39,37,100,20,5,10,2,5,1
2940,40,42,100,20,5,9,2,5,1
2941,41,47,100,20,5,9,1,5,1
2942,43,43,100,20,5,9,1,5,1
2943,46,47,100,20,5,9,1,5,1
2944,47,52,100,20,5,9,1,5,1
2945,44,55,100,20,0,10,0,0,0
2946,44,50,100,20,0,11,0,0,0
2947,48,48,95,25,6,11,1,6,1
2948,45,52,100,25,5,11,1,5,1
2949,46,57,100,25,0,12,0,0,0
2950,50,55,95,30,6,12,1,6,1
2951,50,60,100,30,5,12,1,5,1
2952,45,58,100,25,3,11,2,3,1
2953,41,60,100,25,5,10,2,5,1
2954,36,60,95,30,6,10,1,6,1
2955,33,64,100,30,5,10,1,5,1
2956,37,62,100,30,5,10,1,5,1
2957,33,59,100,30,5,9,2,5,1
2958,30,64,95,35,6,9,1,6,1
2959,29,59,95,35,0,10,0,0,0
2960,34,60,90,35,4,8,3,4,1
2961,35,65,90,35,0,9,0,0,0
2962,33,70,90,35,0,10,0,0,0
2963,36,73,95,35,5,10,1,5,1
2964,40,70,100,35,5,9,2,5,1
2965,45,68,100,35,5,8,2,5,1
2966,46,63,100,35,0,9,0,0,0
2967,42,65,95,40,6,9,1,6,1
2968,44,70,100,40,5,9,1,5,1
2969,41,66,100,40,5,8,2,5,1
2970,39,70,95,45,6,8,1,6,1
2971,36,66,90,50,6,8,1,6,1
2972,34,61,85,55,6,8,1,6,1
2973,31,57,90,55,5,8,1,5,1
2974,31,52,90,55,0,9,0,0,0
2975,36,55,85,60,6,9,1,6,1
2976,31,56,90,60,5,8,2,5,1
2977,29,60,90,60,0,8,0,0,0
2978,24,58,95,60,5,8,1,5,1
2979,23,53,95,60,0,9,0,0,0
2980,21,48,95,60,0,10,0,0,0
2981,26,48,95,60,0,11,0,0,0
2982,25,44,100,60,5,10,2,5,2
2983,29,44,95,65,6,10,1,6,1
2984,28,40,95,65,0,11,0,0,0
2985,29,44,95,65,0,12,0,0,0
2986,28,49,100,65,5,11,2,5,1
2987,26,45,100,65,5,9,3,5,2
2988,22,48,95,70,6,9,1,6,1
2989,19,51,90,75,6,9,1,6,1
2990,14,50,85,80,6,9,1,6,1
2991,13,54,80,85,6,9,1,6,1
2992,11,50,75,90,6,9,1,6,1
2993,16,51,70,95,6,9,1,6,1
2994,20,54,65,100,6,9,1,6,1
2995,20,49,60,100,6,9,1,6,1
2996,19,44,55,100,6,9,1,6,1
2997,14,43,55,100,0,10,0,0,0
2998,14,38,60,100,5,10,1,5,1
2999,16,33,55,100,6,10,1,6,1
3000,11,31,60,100,5,9,2,5,1
3001,12,36,55,100,6,9,1,6,1
3002,8,39,50,100,6,9,1,6,1
3003,7,35,45,100,6,9,1,6,1
3004,5,39,40,100,6,9,1,6,1
3005,9,36,35,100,6,9,1,6,1
3006,11,41,30,100,6,9,1,6,1
3007,13,46,25,100,6,9,1,6,1
3008,18,48,25,100,0,10,0,0,0
3009,20,52,20,95,1,9,2,1,1
3010,16,51,15,100,6,9,1,6,1
3011,12,48,15,100,0,10,0,0,0
3012,10,52,15,100,0,10,0,0,0
3013,5,52,15,100,0,11,0,0,0
3014,8,56,15,100,0,12,0,0,0
3015,7,61,15,100,7,12,1,7,1
3016,11,64,15,100,0,13,0,0,0
3017,9,69,15,100,0,14,0,0,0
3018,6,65,10,100,6,13,2,6,1
3019,7,60,5,100,6,12,2,6,1
3020,5,64,5,100,7,12,1,7,1
3021,3,60,0,100,6,11,2,6,1
3022,98,62,0,100,7,11,1,7,1
3023,94,64,0,100,7,11,1,7,1
3024,90,67,0,100,0,12,0,0,0
3025,92,72,0,100,7,12,1,7,1
3026,92,67,0,100,7,12,1,7,1
3027,92,62,0,100,7,12,1,7,1
3028,94,57,5,100,5,12,1,5,1
3029,91,61,5,100,0,12,0,0,0
3030,96,60,5,100,7,12,1,7,1
3031,92,57,0,100,6,11,1,6,1
3032,97,57,0,100,6,9,3,6,1
3033,99,61,0,100,0,10,0,0,0
3034,2,65,5,100,8,10,1,8,1
3035,4,70,5,100,0,11,0,0,0
3036,3,75,5,100,7,10,2,7,1
3037,98,74,5,100,0,11,0,0,0
3038,2,77,0,100,6,10,2,6,1
3039,1,82,0,100,7,10,1,7,1
3040,98,78,0,100,6,9,2,6,1
3041,95,74,0,100,6,9,1,6,1
3042,90,77,0,100,7,9,1,7,1
3043,95,78,0,100,6,7,2,6,1
3044,0,77,0,100,0,8,0,0,0
3045,0,82,0,100,6,7,2,6,2
3046,5,80,0,100,0,8,0,0,0
3047,1,77,0,100,0,9,0,0,0
3048,6,77,0,100,0,10,0,0,0
3049,1,78,10,100,8,9,2,8,2
3050,99,73,5,100,6,8,2,6,1
3051,95,76,5,100,0,9,0,0,0
3052,90,77,0,100,6,8,2,6,1
3053,95,75,0,100,6,7,2,6,1
3054,97,79,0,100,6,7,1,6,1
3055,96,75,0,100,7,7,1,7,1
3056,1,75,0,100,0,8,0,0,0
3057,4,71,0,100,0,9,0,0,0
3058,4,66,0,100,7,9,1,7,1
3059,8,63,0,100,6,8,2,6,1
3060,6,58,0,100,0,9,0,0,0
3061,4,63,0,100,6,8,1,6,1
3062,99,64,0,100,0,9,0,0,0
3063,94,62,0,100,7,9,1,7,1
3064,94,67,0,100,7,9,1,7,1
3065,96,63,0,100,0,10,0,0,0
3066,98,67,0,100,6,8,3,6,2
3067,93,68,0,100,0,9,0,0,0
3068,89,66,0,100,0,10,0,0,0
3069,92,62,0,100,6,10,1,6,1
3070,87,64,0,100,6,10,1,6,1
3071,88,69,5,100,5,9,2,5,1
3072,87,64,5,100,0,10,0,0,0
3073,88,69,5,95,2,10,1,2,1
3074,89,73,5,95,0,11,0,0,0
3075,85,76,10,95,5,10,2,5,1
3076,87,71,0,100,6,9,2,6,2
3077,84,67,0,100,7,9,1,7,1
3078,89,67,0,100,7,9,1,7,1
3079,89,72,5,100,5,8,2,5,1
3080,93,68,10,100,5,8,1,5,1
3081,93,73,10,100,0,9,0,0,0
3082,96,69,5,100,6,9,1,6,1
3083,92,70,5,100,0,10,0,0,0
3084,95,74,10,100,5,10,1,5,1
3085,96,69,10,100,0,11,0,0,0
3086,91,71,15,100,5,10,2,5,1
3087,94,67,15,100,7,10,1,7,1
3088,92,71,15,100,7,10,1,7,1
3089,94,75,10,100,6,9,2,6,1
3090,96,80,10,100,0,10,0,0,0
3091,1,82,10,100,7,10,1,7,1
3092,97,85,15,100,5,9,1,5,1
3093,2,86,15,100,0,10,0,0,0
3094,7,85,20,100,5,9,2,5,1
3095,12,86,20,100,7,9,1,7,1
3096,8,89,20,100,0,10,0,0,0
3097,6,84,20,100,7,10,1,7,1
3098,2,87,20,100,7,10,1,7,1
3099,98,89,20,100,7,10,1,7,1
3100,2,86,20,100,0,11,0,0,0
3101,5,82,20,100,0,12,0,0,0
3102,100,82,20,100,0,13,0,0,0
3103,2,87,20,100,0,14,0,0,0
3104,3,91,20,100,7,14,1,7,1
3105,8,89,20,100,0,15,0,0,0
3106,13,89,20,100,0,16,0,0,0
3107,8,86,25,95,3,16,1,3,1
3108,6,81,25,90,2,15,2,2,1
3109,7,76,25,90,0,16,0,0,0
3110,10,72,25,90,0,17,0,0,0
3111,13,69,25,85,2,15,2,2,1
3112,13,74,25,85,0,16,0,0,0
3113,8,72,30,80,3,15,2,3,1
3114,12,68,30,85,7,15,1,7,1
3115,16,65,30,85,0,16,0,0,0
3116,11,66,25,80,1,14,3,1,1
3117,10,61,20,75,1,12,3,1,1
3118,12,57,20,70,2,11,2,2,1
3119,10,52,15,65,1,11,1,1,1
3120,14,49,10,60,1,10,1,1,1
3121,18,47,10,55,2,10,1,2,1
3122,16,42,10,60,7,9,1,7,1
3123,12,39,10,60,0,10,0,0,0
3124,8,42,5,55,1,9,2,1,1
3125,3,41,0,55,4,8,2,4,1
3126,8,40,0,50,1,8,1,1,1
3127,11,36,0,45,1,8,1,1,1
3128,16,35,0,45,0,9,0,0,0
3129,19,31,0,45,0,10,0,0,0
3130,24,31,0,45,0,11,0,0,0
3131,25,36,0,55,7,10,2,7,2
3132,29,40,0,55,0,11,0,0,0
3133,27,35,0,50,1,10,2,1,1
3134,25,39,0,45,1,9,2,1,1
3135,26,34,0,45,0,10,0,0,0
3136,22,38,0,50,7,10,1,7,1
3137,27,36,0,45,1,9,2,1,1
3138,22,36,0,45,0,10,0,0,0
3139,18,34,0,45,0,11,0,0,0
3140,13,37,0,45,0,12,0,0,0
3141,8,36,0,40,1,11,2,1,1
3142,6,40,0,40,0,12,0,0,0
3143,11,42,0,35,1,11,2,1,1
3144,6,41,0,30,1,11,1,1,1
3145,1,41,0,25,1,11,1,1,1
3146,5,39,0,20,1,11,1,1,1
3147,10,39,0,15,1,10,2,1,1
3148,12,34,0,10,1,9,1,1,1
3149,17,34,0,5,1,9,1,1,1
3150,15,38,0,10,7,9,1,7,1
3151,19,42,0,5,1,8,1,1,1
3152,14,41,0,5,0,9,0,0,0
3153,17,37,0,5,4,8,2,4,1
3154,13,34,0,0,1,8,1,1,1
3155,10,30,0,0,1,8,1,1,1
3156,7,26,0,0,0,9,0,0,0
3157,11,24,0,0,0,9,0,0,0
3158,14,20,0,0,0,9,0,0,0
3159,15,15,0,0,1,9,1,1,1
3160,11,18,0,0,0,10,0,0,0
3161,7,15,0,0,1,9,2,1,1
3162,9,10,0,0,1,8,1,1,1
3163,14,10,0,0,1,7,2,1,1
3164,10,7,0,0,1,7,1,1,1
3165,12,12,5,0,3,7,1,3,1
3166,8,15,5,0,0,8,0,0,0
3167,6,19,0,0,1,8,1,1,1
3168,8,24,0,0,1,7,2,1,1
3169,12,27,0,0,1,7,1,1,1
3170,9,22,0,0,0,8,0,0,0
3171,13,18,0,0,1,7,1,1,1
3172,8,18,0,0,1,7,1,1,1
3173,4,15,5,0,3,7,1,3,1
3174,99,14,0,0,1,6,1,1,1
3175,98,19,0,0,0,7,0,0,0
3176,98,24,0,0,1,7,1,1,1
3177,2,27,0,0,0,8,0,0,0
3178,1,31,0,0,1,7,2,1,1
3179,4,27,0,0,1,7,1,1,1
3180,99,27,0,0,1,6,1,1,1
3181,99,32,0,0,1,6,1,1,1
3182,97,28,0,0,0,7,0,0,0
3183,93,25,0,0,1,7,1,1,1
3184,88,28,0,0,1,7,1,1,1
3185,91,32,0,0,1,7,1,1,1
3186,94,27,0,0,1,7,1,1,1
3187,98,25,0,0,1,7,1,1,1
3188,3,23,0,0,1,7,1,1,1
3189,98,23,0,0,1,7,1,1,1
3190,95,19,0,0,1,7,1,1,1
3191,98,22,0,0,1,7,1,1,1
3192,96,18,0,0,1,7,1,1,1
3193,95,22,0,0,0,8,0,0,0
3194,99,20,0,0,1,8,1,1,1
3195,94,21,0,0,1,8,1,1,1
3196,99,21,0,0,1,8,1,1,1
3197,98,16,0,0,1,8,1,1,1
3198,99,12,0,0,1,8,1,1,1
3199,95,8,0,0,1,8,1,1,1
3200,98,4,0,0,1,8,1,1,1
3201,2,5,0,0,1,8,1,1,1
3202,2,10,0,0,1,8,1,1,1
3203,98,8,0,0,1,7,1,1,1
3204,0,12,0,0,1,7,1,1,1
3205,5,14,0,0,1,7,1,1,1
3206,4,9,0,0,0,8,0,0,0
3207,6,5,0,0,0,8,0,0,0
3208,11,6,0,0,1,8,1,1,1
3209,7,9,0,0,1,8,1,1,1
3210,12,11,0,0,1,8,1,1,1
3211,7,11,0,0,1,8,1,1,1
3212,7,6,0,0,1,8,1,1,1
3213,12,5,0,0,1,8,1,1,1
3214,7,5,0,0,1,8,1,1,1
3215,3,8,0,0,1,8,1,1,1
3216,8,8,0,0,1,8,1,1,1
3217,9,13,0,0,1,8,1,1,1
3218,14,12,0,0,1,8,1,1,1
3219,11,16,0,0,1,8,1,1,1
3220,15,19,0,0,0,9,0,0,0
3221,10,18,0,0,1,9,1,1,1
3222,5,20,0,0,1,9,1,1,1
3223,9,17,0,0,1,9,1,1,1
3224,4,17,0,0,1,9,1,1,1
3225,7,13,0,0,0,10,0,0,0
3226,6,18,5,0,3,10,1,3,1
3227,11,16,0,0,1,10,1,1,1
3228,6,19,0,0,1,10,1,1,1
3229,2,18,0,0,1,10,1,1,1
3230,5,14,0,0,1,10,1,1,1
3231,0,14,0,0,1,10,1,1,1
3232,97,19,0,0,1,9,1,1,1
3233,2,22,0,0,1,9,1,1,1
3234,98,25,0,0,1,9,1,1,1
3235,3,27,0,0,0,10,0,0,0
3236,6,30,0,0,0,11,0,0,0
3237,2,33,0,0,1,11,1,1,1
3238,98,30,0,0,1,11,1,1,1
3239,98,35,0,0,1,11,1,1,1
3240,3,33,5,0,3,11,1,3,1
3241,5,28,5,0,0,12,0,0,0
3242,1,31,0,0,1,12,1,1,1
3243,97,27,0,0,1,11,1,1,1
3244,94,31,0,0,1,11,1,1,1
3245,95,36,0,0,0,12,0,0,0
3246,100,35,0,0,1,12,1,1,1
3247,95,34,0,0,1,12,1,1,1
3248,99,37,0,0,1,11,2,1,1
3249,99,32,0,0,1,10,2,1,1
3250,2,28,0,0,1,10,1,1,1
3251,98,30,0,0,1,10,1,1,1
3252,96,34,0,0,1,10,1,1,1
3253,94,39,0,0,1,10,1,1,1
3254,90,42,0,0,1,10,1,1,1
3255,95,43,0,0,4,10,1,4,1
3256,99,41,0,0,1,10,1,1,1
3257,98,36,0,0,1,10,1,1,1
3258,2,34,0,0,1,10,1,1,1
3259,97,33,0,0,1,10,1,1,1
3260,96,38,0,0,1,10,1,1,1
3261,98,42,0,0,1,10,1,1,1
3262,95,39,0,0,1,10,1,1,1
3263,90,41,0,0,1,10,1,1,1
3264,92,37,0,0,1,10,1,1,1
3265,96,34,0,0,1,10,1,1,1
3266,94,29,0,0,1,10,1,1,1
3267,94,34,0,0,1,10,1,1,1
3268,89,32,0,0,1,10,1,1,1
3269,92,28,0,0,1,10,1,1,1
3270,93,24,0,0,1,10,1,1,1
3271,89,22,0,0,1,10,1,1,1
3272,94,21,0,0,0,11,0,0,0
3273,90,17,0,0,1,11,1,1,1
3274,88,13,0,0,1,10,2,1,1
3275,84,16,0,0,1,10,1,1,1
3276,81,12,0,0,1,9,1,1,1
3277,85,9,0,0,1,9,1,1,1
3278,90,10,0,0,1,9,1,1,1
3279,86,12,0,0,1,9,1,1,1
3280,81,13,0,0,4,9,1,4,1
3281,85,14,0,0,1,9,1,1,1
3282,82,17,0,0,1,8,2,1,1
3283,85,21,0,0,1,8,1,1,1
3284,84,26,0,0,0,9,0,0,0
3285,88,29,0,0,1,9,1,1,1
3286,92,27,0,0,1,9,1,1,1
3287,92,22,0,0,1,9,1,1,1
3288,93,27,0,0,1,9,1,1,1
3289,97,28,0,0,1,9,1,1,1
3290,0,24,0,0,1,9,1,1,1
3291,95,25,0,0,1,9,1,1,1
3292,90,24,0,0,1,9,1,1,1
3293,88,20,0,0,1,9,1,1,1
3294,84,22,0,0,1,9,1,1,1
3295,88,20,0,0,1,9,1,1,1
3296,91,16,0,0,1,9,1,1,1
3297,91,11,0,0,1,9,1,1,1
3298,88,7,0,0,1,9,1,1,1
3299,88,2,0,0,1,8,1,1,1
3300,92,6,0,0,1,8,1,1,1
3301,96,7,0,0,1,8,1,1,1
3302,94,12,0,0,1,8,1,1,1
3303,99,12,0,0,1,8,1,1,1
3304,3,14,0,0,1,8,1,1,1
3305,2,19,0,0,1,8,1,1,1
3306,5,15,0,0,1,8,1,1,1
3307,1,17,0,0,1,8,1,1,1
3308,96,15,0,0,0,9,0,0,0
3309,94,10,0,0,1,9,1,1,1
3310,89,10,0,0,1,9,1,1,1
3311,84,11,0,0,1,9,1,1,1
3312,80,13,0,0,1,9,1,1,1
3313,78,9,0,0,1,9,1,1,1
3314,78,4,0,0,1,9,1,1,1
3315,74,6,0,0,1,9,1,1,1
3316,77,3,0,0,1,9,1,1,1
3317,76,8,0,0,1,9,1,1,1
3318,80,4,0,0,1,9,1,1,1
3319,82,100,0,0,1,9,1,1,1
3320,87,98,0,0,1,9,1,1,1
3321,82,99,0,0,1,9,1,1,1
3322,78,96,0,0,1,9,1,1,1
3323,77,1,0,0,1,9,1,1,1
3324,79,97,0,0,1,9,1,1,1
3325,75,100,0,0,1,9,1,1,1
3326,80,99,0,0,1,9,1,1,1
3327,79,95,0,0,1,9,1,1,1
3328,81,99,0,0,1,9,1,1,1
3329,85,95,0,0,1,9,1,1,1
3330,81,99,0,0,2,9,1,2,1
3331,86,99,0,0,1,9,1,1,1
3332,91,98,5,0,3,9,1,3,1
3333,92,93,0,0,1,9,1,1,1
3334,89,97,0,0,1,9,1,1,1
3335,84,95,0,0,1,9,1,1,1
3336,81,99,0,0,1,9,1,1,1
3337,82,3,0,0,1,9,1,1,1
3338,86,7,0,0,1,9,1,1,1
3339,85,2,0,0,1,9,1,1,1
3340,90,3,0,0,1,9,1,1,1
3341,90,98,0,0,1,8,2,1,1
3342,94,95,0,0,1,8,1,1,1
3343,92,100,0,0,1,8,1,1,1
3344,88,3,0,0,1,8,1,1,1
3345,93,0,0,0,1,8,1,1,1
3346,88,3,0,0,1,8,1,1,1
3347,85,100,0,0,1,8,1,1,1
3348,81,96,0,0,1,8,1,1,1
3349,77,93,0,0,1,8,1,1,1
3350,80,97,0,0,1,8,1,1,1
3351,83,93,0,0,1,8,1,1,1
3352,78,94,0,0,1,8,1,1,1
3353,82,96,0,0,1,7,2,1,1
3354,82,91,0,0,0,8,0,0,0
3355,86,88,0,0,1,8,1,1,1
3356,91,89,0,0,1,8,1,1,1
3357,90,84,0,0,1,8,1,1,1
3358,94,88,0,0,1,8,1,1,1
3359,95,92,0,0,1,8,1,1,1
3360,100,94,0,0,1,8,1,1,1
3361,5,93,0,0,1,8,1,1,1
3362,5,98,0,0,1,8,1,1,1
3363,10,0,0,0,1,8,1,1,1
3364,8,95,0,0,1,8,1,1,1
3365,9,0,0,0,1,8,1,1,1
3366,13,2,0,0,1,7,2,1,1
3367,11,6,0,0,1,7,1,1,1
3368,12,1,0,0,1,7,1,1,1
3369,9,5,0,0,1,7,1,1,1
3370,14,7,0,0,1,7,1,1,1
3371,9,7,0,0,1,7,1,1,1
3372,13,3,0,0,1,7,1,1,1
3373,17,5,0,0,1,7,1,1,1
3374,22,5,0,0,1,7,1,1,1
3375,24,10,0,0,1,7,1,1,1
3376,29,11,0,0,1,7,1,1,1
3377,27,16,0,0,1,7,1,1,1
3378,24,12,0,0,1,7,1,1,1
3379,21,8,0,0,0,8,0,0,0
3380,23,13,0,0,1,7,2,1,1
3381,18,13,0,0,1,7,1,1,1
3382,15,17,0,0,1,7,1,1,1
3383,11,15,0,0,1,7,1,1,1
3384,6,13,0,0,0,8,0,0,0
3385,2,15,0,0,0,9,0,0,0
3386,97,14,0,0,1,7,2,1,1
3387,1,16,0,0,1,7,1,1,1
